run_id,protocol_version,dataset_sha256,run_seed,layout_index,timestamp_utc,entity_id,entity_name,domain,attribute,ratio,n_docs,call_phase,trial_index,attempt_index,attempt_status,trial_record,strategy,prompt_hash,doc_positions,confidence_condition,distribution_request_assigned,inline_confidence_requested,model_slot,model_provider,model_id,returned_model_id,question,majority_value,minority_value,claim_a_value,claim_b_value,claim_a_side,claim_b_side,response_category,mentions_conflict,abstained,raw_response,parsed_answer,p_claim_a,p_claim_b,p_indeterminate,p_sources_conflict,p_majority,p_minority,confidence_best_resolution,confidence_scale,format_error,prompt_tokens,completion_tokens,reasoning_tokens,error
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:58:45.513449+00:00,E052,Ferrowick Trust Company,banking,interest_rate,2:2,4,posthoc,,1,accepted,1,standard,cd1308c166debb6aea00c610b15a4d7dfeaf32a1dfa25ee1490c0baeeaf01c12,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,6.5%,5.75%,MIN,MAJ,,,,"```json
{""confidence_best_resolution"": 100}
```",,,,,,,,100,0-100_best_resolution,,380,292,275,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:58:01.711086+00:00,E052,Ferrowick Trust Company,banking,interest_rate,2:2,4,primary,1,1,accepted,1,standard,9e7c47313c579327e31a665f737a82e65efb1f17a7f4cfcf5766f882ec6f2c03,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,6.5%,5.75%,MIN,MAJ,MIN,0,0,"{""answer"": ""6.5%""}",6.5%,,,,,,,,,,353,614,709,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:58:07.450050+00:00,E052,Ferrowick Trust Company,banking,interest_rate,2:2,4,primary,2,1,accepted,1,standard,9e7c47313c579327e31a665f737a82e65efb1f17a7f4cfcf5766f882ec6f2c03,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,6.5%,5.75%,MIN,MAJ,MIN,0,0,"{""answer"": ""6.5%""}",6.5%,,,,,,,,,,353,578,595,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:58:43.193552+00:00,E052,Ferrowick Trust Company,banking,interest_rate,2:2,4,primary,3,1,accepted,1,standard,9e7c47313c579327e31a665f737a82e65efb1f17a7f4cfcf5766f882ec6f2c03,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,6.5%,5.75%,MIN,MAJ,MIN,0,0,"{""answer"": ""6.5%""}",6.5%,,,,,,,,,,353,1176,1266,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:58:46.726882+00:00,E052,Ferrowick Trust Company,banking,interest_rate,2:2,4,posthoc,,1,accepted,1,standard,43e0e52c3a826794d6caa8cc9d05207d52a126bc5f7079ec42003a0ffe85dd18,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,6.5%,5.75%,MIN,MAJ,,,,"{""confidence_best_resolution"": 80}",,,,,,,,80,0-100_best_resolution,,366,246,234,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:58:01.711253+00:00,E052,Ferrowick Trust Company,banking,interest_rate,2:2,4,primary,1,1,accepted,1,standard,9e7c47313c579327e31a665f737a82e65efb1f17a7f4cfcf5766f882ec6f2c03,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,6.5%,5.75%,MIN,MAJ,MIN,0,0,"```json
{""answer"": ""6.5%""}
```",6.5%,,,,,,,,,,440,645,550,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:58:09.434610+00:00,E052,Ferrowick Trust Company,banking,interest_rate,2:2,4,primary,2,1,accepted,1,standard,9e7c47313c579327e31a665f737a82e65efb1f17a7f4cfcf5766f882ec6f2c03,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,6.5%,5.75%,MIN,MAJ,MIN,0,0,"```json
{""answer"": ""6.5%""}
```",6.5%,,,,,,,,,,440,624,526,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:58:43.193733+00:00,E052,Ferrowick Trust Company,banking,interest_rate,2:2,4,primary,3,1,accepted,1,standard,9e7c47313c579327e31a665f737a82e65efb1f17a7f4cfcf5766f882ec6f2c03,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,6.5%,5.75%,MIN,MAJ,MIN,0,0,"```json
{""answer"": ""6.5%""}
```",6.5%,,,,,,,,,,440,487,478,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:58:48.860163+00:00,E052,Ferrowick Trust Company,banking,interest_rate,2:2,4,posthoc,,1,accepted,1,standard,43e0e52c3a826794d6caa8cc9d05207d52a126bc5f7079ec42003a0ffe85dd18,"[""MIN"", ""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,6.5%,5.75%,MIN,MAJ,,,,"```json
{""confidence_best_resolution"": 58}
```",,,,,,,,58,0-100_best_resolution,,448,527,498,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:58:52.093886+00:00,E052,Ferrowick Trust Company,banking,interest_rate,4:1,5,primary,1,1,accepted,1,standard,6cc8de0b3ed531af191e3aa7f6723cc95efc77950ff2d4189a979663b1159c1b,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,5.75%,6.5%,MAJ,MIN,MAJ,0,0,"{""answer"": ""5.75%""}",5.75%,,,,,,,,,,423,546,536,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:59:00.143342+00:00,E052,Ferrowick Trust Company,banking,interest_rate,4:1,5,primary,2,1,accepted,1,standard,6cc8de0b3ed531af191e3aa7f6723cc95efc77950ff2d4189a979663b1159c1b,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,5.75%,6.5%,MAJ,MIN,MAJ,0,0,"{""answer"": ""5.75%""}",5.75%,,,,,,,,,,423,634,624,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:59:09.248318+00:00,E052,Ferrowick Trust Company,banking,interest_rate,4:1,5,primary,3,1,accepted,1,standard,6cc8de0b3ed531af191e3aa7f6723cc95efc77950ff2d4189a979663b1159c1b,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,5.75%,6.5%,MAJ,MIN,MAJ,0,0,"{""answer"": ""5.75%""}",5.75%,,,,,,,,,,423,461,451,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:59:19.519751+00:00,E052,Ferrowick Trust Company,banking,interest_rate,4:1,5,posthoc,,1,accepted,1,standard,f1812b7a26efd94a1e9c0902f0ef238f83c40955b61b780fd53d85a1e1ee7c3c,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,5.75%,6.5%,MAJ,MIN,,,,"```json
{""confidence_best_resolution"": 100}
```",,,,,,,,100,0-100_best_resolution,,432,440,423,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:58:52.094091+00:00,E052,Ferrowick Trust Company,banking,interest_rate,4:1,5,primary,1,1,accepted,1,standard,6cc8de0b3ed531af191e3aa7f6723cc95efc77950ff2d4189a979663b1159c1b,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,5.75%,6.5%,MAJ,MIN,MAJ,0,0,"{""answer"": ""5.75%""}",5.75%,,,,,,,,,,407,10,0,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:59:06.078998+00:00,E052,Ferrowick Trust Company,banking,interest_rate,4:1,5,primary,2,1,accepted,1,standard,6cc8de0b3ed531af191e3aa7f6723cc95efc77950ff2d4189a979663b1159c1b,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,5.75%,6.5%,MAJ,MIN,MAJ,0,0,"{""answer"": ""5.75%""}",5.75%,,,,,,,,,,407,284,281,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:59:16.297301+00:00,E052,Ferrowick Trust Company,banking,interest_rate,4:1,5,primary,3,1,accepted,1,standard,6cc8de0b3ed531af191e3aa7f6723cc95efc77950ff2d4189a979663b1159c1b,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,5.75%,6.5%,MAJ,MIN,MAJ,0,0,"{""answer"": ""5.75%""}",5.75%,,,,,,,,,,407,241,238,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:59:19.520843+00:00,E052,Ferrowick Trust Company,banking,interest_rate,4:1,5,posthoc,,1,accepted,1,standard,f1812b7a26efd94a1e9c0902f0ef238f83c40955b61b780fd53d85a1e1ee7c3c,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,5.75%,6.5%,MAJ,MIN,,,,"{""confidence_best_resolution"": 90}",,,,,,,,90,0-100_best_resolution,,420,167,155,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:58:55.948007+00:00,E052,Ferrowick Trust Company,banking,interest_rate,4:1,5,primary,1,1,accepted,1,standard,6cc8de0b3ed531af191e3aa7f6723cc95efc77950ff2d4189a979663b1159c1b,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,5.75%,6.5%,MAJ,MIN,MIN,0,0,"```json
{""answer"": ""6.5%""}
```",6.5%,,,,,,,,,,504,732,533,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:59:06.079909+00:00,E052,Ferrowick Trust Company,banking,interest_rate,4:1,5,primary,2,1,accepted,1,standard,6cc8de0b3ed531af191e3aa7f6723cc95efc77950ff2d4189a979663b1159c1b,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,5.75%,6.5%,MAJ,MIN,MAJ,0,0,"```json
{""answer"": ""5.75%""}
```",5.75%,,,,,,,,,,504,670,560,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:59:16.297491+00:00,E052,Ferrowick Trust Company,banking,interest_rate,4:1,5,primary,3,1,accepted,1,standard,6cc8de0b3ed531af191e3aa7f6723cc95efc77950ff2d4189a979663b1159c1b,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,5.75%,6.5%,MAJ,MIN,MIN,0,0,"```json
{""answer"": ""6.5%""}
```",6.5%,,,,,,,,,,504,812,558,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:59:25.545206+00:00,E052,Ferrowick Trust Company,banking,interest_rate,4:1,5,posthoc,,1,accepted,1,standard,3c606f85b3c61a3f91703639046b7b0f7cafa63e29139e769c4764661c279401,"[""MIN"", ""MAJ"", ""MAJ"", ""MAJ"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,5.75%,6.5%,MAJ,MIN,,,,"```json
{""confidence_best_resolution"": 18}
```

The previous answer of ""6.5%"" is contradicted by four out of five documents, which consistently state the rate as 5.75%. While Document 1 from Company Newswire is an official company source (which is typically authoritative), it represents only one source against four independent sources (forums, encyclopedia, business journal, and sector analysis) that all corroborate 5.75%. Without clear temporal information indicating a rate change, the overwhelming consensus in the documents (80% of sources) suggests 5.75% is the better supported answer.",,,,,,,,18,0-100_best_resolution,,512,810,645,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:59:30.264790+00:00,E052,Ferrowick Trust Company,banking,interest_rate,2:1,3,primary,1,1,accepted,1,standard,fe50c883da4abdb3ed68d81706d70bd0d3ecb6e34b14461a94ee5349f35b5efb,"[""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,6.5%,5.75%,MIN,MAJ,COM,0,0,"```json
{""answer"": ""5.75% or 6.5%""}
```",5.75% or 6.5%,,,,,,,,,,303,704,683,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:59:37.942220+00:00,E052,Ferrowick Trust Company,banking,interest_rate,2:1,3,primary,2,1,accepted,1,standard,fe50c883da4abdb3ed68d81706d70bd0d3ecb6e34b14461a94ee5349f35b5efb,"[""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,6.5%,5.75%,MIN,MAJ,COM,0,0,"{""answer"": ""5.75% or 6.5%""} Born_to_write_code. No explanations needed. Carbon copies of requirements. No markdown outside. Only a JSON object. Perfect.",5.75% or 6.5%,,,,,,,,,,303,715,671,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T02:00:00.331132+00:00,E052,Ferrowick Trust Company,banking,interest_rate,2:1,3,primary,3,1,accepted,1,standard,fe50c883da4abdb3ed68d81706d70bd0d3ecb6e34b14461a94ee5349f35b5efb,"[""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,6.5%,5.75%,MIN,MAJ,COM,0,0,"{""answer"": ""5.75% or 6.5%""}",5.75% or 6.5%,,,,,,,,,,303,862,846,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T02:00:04.770335+00:00,E052,Ferrowick Trust Company,banking,interest_rate,2:1,3,posthoc,,1,accepted,1,standard,e82d3f7adb582af09c6f52d43d7cb086f930488839654510d18deed05b6e0dd4,"[""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,6.5%,5.75%,MIN,MAJ,,,,"```json
{""confidence_best_resolution"": 100}
```",,,,,,,,100,0-100_best_resolution,,318,261,244,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:59:30.265419+00:00,E052,Ferrowick Trust Company,banking,interest_rate,2:1,3,primary,1,1,accepted,1,standard,fe50c883da4abdb3ed68d81706d70bd0d3ecb6e34b14461a94ee5349f35b5efb,"[""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,6.5%,5.75%,MIN,MAJ,MAJ,0,0,"{""answer"": ""5.75%""}",5.75%,,,,,,,,,,293,112,89,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:59:54.768293+00:00,E052,Ferrowick Trust Company,banking,interest_rate,2:1,3,primary,2,1,accepted,1,standard,fe50c883da4abdb3ed68d81706d70bd0d3ecb6e34b14461a94ee5349f35b5efb,"[""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,6.5%,5.75%,MIN,MAJ,MAJ,0,0,"{""answer"": ""5.75%""}",5.75%,,,,,,,,,,293,582,625,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T02:00:01.605608+00:00,E052,Ferrowick Trust Company,banking,interest_rate,2:1,3,primary,3,1,accepted,1,standard,fe50c883da4abdb3ed68d81706d70bd0d3ecb6e34b14461a94ee5349f35b5efb,"[""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,6.5%,5.75%,MIN,MAJ,MAJ,0,0,"{""answer"": ""5.75%""}",5.75%,,,,,,,,,,293,204,194,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T02:00:07.152340+00:00,E052,Ferrowick Trust Company,banking,interest_rate,2:1,3,posthoc,,1,accepted,1,standard,9d132e33fa6d3df125753df748d9aa75e0415894c57455669778990c034e24d5,"[""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,deepseek,openrouter,deepseek/deepseek-v4-flash,deepseek/deepseek-v4-flash,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,6.5%,5.75%,MIN,MAJ,,,,"{""confidence_best_resolution"": 90}",,,,,,,,90,0-100_best_resolution,,306,372,360,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:59:33.168176+00:00,E052,Ferrowick Trust Company,banking,interest_rate,2:1,3,primary,1,1,accepted,1,standard,fe50c883da4abdb3ed68d81706d70bd0d3ecb6e34b14461a94ee5349f35b5efb,"[""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,6.5%,5.75%,MIN,MAJ,MAJ,0,0,"```json
{""answer"": ""5.75%""}
```",5.75%,,,,,,,,,,369,635,577,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T01:59:54.768471+00:00,E052,Ferrowick Trust Company,banking,interest_rate,2:1,3,primary,2,1,accepted,1,standard,fe50c883da4abdb3ed68d81706d70bd0d3ecb6e34b14461a94ee5349f35b5efb,"[""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,6.5%,5.75%,MIN,MAJ,MAJ,0,0,"```json
{""answer"": ""5.75%""}
```",5.75%,,,,,,,,,,369,633,549,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T02:00:02.657669+00:00,E052,Ferrowick Trust Company,banking,interest_rate,2:1,3,primary,3,1,accepted,1,standard,fe50c883da4abdb3ed68d81706d70bd0d3ecb6e34b14461a94ee5349f35b5efb,"[""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,6.5%,5.75%,MIN,MAJ,MAJ,0,0,"```json
{""answer"": ""5.75%""}
```",5.75%,,,,,,,,,,369,706,516,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T02:00:09.554276+00:00,E052,Ferrowick Trust Company,banking,interest_rate,2:1,3,posthoc,,1,accepted,1,standard,9d132e33fa6d3df125753df748d9aa75e0415894c57455669778990c034e24d5,"[""MAJ"", ""MIN"", ""MAJ""]",matched_answer_only_plus_posthoc_control,0,0,claude,openrouter,anthropic/claude-haiku-4.5,anthropic/claude-haiku-4.5,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,6.5%,5.75%,MIN,MAJ,,,,"```json
{""confidence_best_resolution"": 67}
```",,,,,,,,67,0-100_best_resolution,,377,559,525,
ba5527fe,2026-07-17-rich-distribution-v3-balanced,ae988cca2df68905dab713c2b536c3e821146a40bdff9926d1a5d59f09c22073,20260714,1,2026-07-18T02:00:13.164449+00:00,E052,Ferrowick Trust Company,banking,interest_rate,3:2,5,primary,1,1,accepted,1,standard,32ea48d2480525f4467bba5166755ab6ca13ab46bd6be992344534d146b0f198,"[""MAJ"", ""MAJ"", ""MIN"", ""MAJ"", ""MIN""]",matched_answer_only_plus_posthoc_control,0,0,gemini,gemini,gemini-3.5-flash,gemini-3.5-flash,What is the annual interest rate for the FlexPrime Savings account at Ferrowick Trust Company?,5.75%,6.5%,5.75%,6.5%,MAJ,MIN,COM,0,0,"{""answer"": ""5.75% or 6.5%""}",5.75% or 6.5%,,,,,,,,,,422,634,618,
